porphyrins/pharmacology	apoptosis	0.12281017248872327	35705143
porphyrins/pharmacology	esters	0.0254237288135593	35705143
mitochondria/drug effects	neoplasm invasiveness	0.09952194697957441	34262021
mitochondria/drug effects	ferroptosis/drug effects	0.03638003217806422	34262021
mitochondria/drug effects	ferroptosis/drug effects	0.03638003217806422	34646381
mitochondria/drug effects	ferroptosis/drug effects	0.03638003217806422	33741422
mitochondria/drug effects	ferroptosis/drug effects	0.03638003217806422	30635474
mitochondria/drug effects	ferroptosis/drug effects	0.03638003217806422	36375351
mitochondria/drug effects	ferroptosis/drug effects	0.03638003217806422	32685019
lymphoma/drug therapy	ferroptosis/drug effects	0.5847457627118638	30799221
porphyrins/pharmacology	cell line tumor	0.09828934945825694	34898184
porphyrins/pharmacology	cell line tumor	0.09828934945825694	35705143
porphyrins/pharmacology	cell line tumor	0.09828934945825694	36210735
mitochondria/drug effects	mitochondrial membrane transport proteins/genetics	0.0508474576271186	33741422
water	neoplasms/drug therapy	0.16949152542372775	36375351
colitis/drug therapy	gastritis	0.008474576271186437	37607944
mitochondria/drug effects	carcinoma pancreatic ductal/drug therapy	0.0508474576271186	34262021
mitochondria/drug effects	piperazines/pharmacology	0.1906497859284177	30635474
water	carbon/pharmacology	0.008474576271186437	36375351
lymphoma/drug therapy	piperazines/chemistry	0.008474576271186437	30799221
porphyrins/pharmacology	iron	0.09910233931274273	36210735
lymphoma/drug therapy	lipid metabolism/genetics	0.008474576271186437	30799221
mitochondria/drug effects	epithelial-mesenchymal transition/drug effects	0.09952194697957441	33741422
mitochondria/drug effects	glutathione/metabolism	0.273959705495172	34646381
lymphoma/drug therapy	ketones/chemistry	0.008474576271186437	30799221
mitochondria/drug effects	iron-binding proteins/genetics	0.0508474576271186	30635474
mitochondria/drug effects	adenosine triphosphate/metabolism	0.0508474576271186	34262021
mitochondria/drug effects	mutation	0.09952194697957441	32685019
mitochondria/drug effects	biological products	0.0508474576271186	36375351
mitochondria/drug effects	indoles/pharmacology	0.0508474576271186	34646381
porphyrins/pharmacology	bone neoplasms/drug therapy	0.0254237288135593	35705143
mitochondria/drug effects	drug resistance neoplasm	0.020260267176505736	34262021
mitochondria/drug effects	drug resistance neoplasm	0.020260267176505736	33741422
lymphoma/drug therapy	antineoplastic agents/chemistry	0.04237288135593223	30799221
mitochondria/drug effects	rna interference	0.0508474576271186	32685019
mitochondria/drug effects	iron/metabolism	0.021807364614804117	30635474
mitochondria/drug effects	iron/metabolism	0.021807364614804117	32685019
mitochondria/drug effects	iron/metabolism	0.021807364614804117	34262021
amyotrophic lateral sclerosis/drug therapy	motor neurons/drug effects	0.008474576271186437	32077821
mitochondria/drug effects	antineoplastic agents/chemistry	0.23324716561639564	36375351
mitochondria/drug effects	apoptosis/drug effects	0.08099759535024922	34646381
mitochondria/drug effects	apoptosis/drug effects	0.08099759535024922	36375351
mitochondria/drug effects	cell movement/drug effects	0.09952194697957441	34262021
mitochondria/drug effects	protein kinase inhibitors/pharmacology	0.0508474576271186	33741422
mitochondria/drug effects	erlotinib hydrochloride/pharmacology	0.0508474576271186	33741422
mitochondria/drug effects	glutathione peroxidase/metabolism	0.0508474576271186	34646381
porphyrins/pharmacology	tumor microenvironment	0.2976816676407578	34898184
mitochondria/drug effects	monocarboxylic acid transporters/genetics	0.0508474576271186	33741422
mitochondria/drug effects	neoplasms/drug therapy	0.6805547336518546	36375351
mitochondria/drug effects	glutaredoxins/antagonists & inhibitors	0.0508474576271186	32685019
porphyrins/pharmacology	ferric compounds	0.0504128639721861	34898184
mitochondria/drug effects	carbon/pharmacology	0.0508474576271186	36375351
mitochondria/drug effects	oxidative stress/drug effects	0.1906497859284177	30635474
lymphoma/drug therapy	cell proliferation/drug effects	0.0338983050847457	30799221
mitochondria/drug effects	dna damage	0.0508474576271186	34262021
porphyrins/pharmacology	tissue distribution	0.09910233931274273	34898184
colitis/drug therapy	ferroptosis	0.3559322033898315	37607944
cell proliferation/genetics	cell line tumor	0.7170795306388504	33615565
benzophenanthridines/pharmacology	cation transport proteins/genetics	0.008474576271186437	33878610
porphyrins/pharmacology	neoplasms/diagnostic imaging	0.09910233931274273	34898184
mitochondria/drug effects	cell proliferation/drug effects	0.1906497859284177	34262021
benzophenanthridines/pharmacology	cell survival/drug effects	0.05932203389830507	33878610
cell proliferation/genetics	rna long noncoding/physiology	0.016949152542372847	35173188
benzophenanthridines/pharmacology	diosgenin/analogs & derivatives	0.008474576271186437	33878610
porphyrins/pharmacology	photosensitizing agents/pharmacology	0.036820572764465265	34898184
porphyrins/pharmacology	photosensitizing agents/pharmacology	0.036820572764465265	35705143
cell proliferation/genetics	endometrium/cytology	0.016949152542372847	35173188
mitochondria/drug effects	glutamate dehydrogenase/antagonists & inhibitors	0.0508474576271186	34646381
