kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
acetaminophen/pharmacology	brain neoplasms/genetics	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	cation transport proteins/genetics	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	CD44	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	gene expression regulation neoplastic	5.91722888355628e-05	0.0002025099171756	0.074074074074074	0.493907099155766	1	0
acetaminophen/pharmacology	glioblastoma/genetics	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	heat-shock proteins/genetics	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	HSPB1	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	hyaluronan receptors/genetics	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	SLC40A1	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
acetaminophen/pharmacology	t-lymphocytes cytotoxic/immunology	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
ACSL3	cell survival	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL3	coenzyme a ligases/metabolism	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL3	glutathione/metabolism	0.0004289269787467	0.0011408525184709	0.111111111111111	0.493907099155766	1	0
ACSL3	iron/metabolism	0.005235410449821	0.0098850689588827	0.148148148148148	0.493907099155766	1	0
ACSL3	lymph/metabolism	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL3	melanoma/blood	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL3	neoplasm metastasis/drug therapy	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL3	oleic acid/metabolism	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL3	oxidative stress/drug effects	0.0009154369930571	0.0022423166386495	0.074074074074074	0.493907099155766	1	0
ACSL3	phospholipid hydroperoxide glutathione peroxidase/metabolism	8.35257431108793e-06	3.30724099340326e-05	0.074074074074074	0.493907099155766	1	0
ACSL4	AIFM2	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL4	ATL1	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL4	autophagy/drug effects	3.2027324763817e-05	0.0001185545205579	0.074074074074074	0.493907099155766	1	0
ACSL4	cd8-positive t-lymphocytes/drug effects	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL4	endoplasmic reticulum/drug effects	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
ACSL4	neoplasms/drug therapy	4.67346426507032e-05	0.0001650211696482	0.074074074074074	0.493907099155766	1	0
ACSL4	S100A4	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
actins/metabolism	amino acid transport system y+/metabolism	0.0008039848686414	0.0020177958703236	0.074074074074074	0.493907099155766	1	0
actins/metabolism	cell line	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	collagen type i/metabolism	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	FN1	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	hepatic stellate cells/drug effects	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	hepatocytes/drug effects	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	HIF1A	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	liver cirrhosis/drug therapy	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	MMRN1	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
actins/metabolism	sorafenib/pharmacology	2.31441648346209e-06	9.61524131584335e-06	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	cyclohexylamines/pharmacology	0.0010656452709273	0.0025341438075405	0.074074074074074	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	inflammation/drug therapy	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	myocardial reperfusion injury/drug therapy	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	myocardium/immunology	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	neutrophil infiltration	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	neutrophils/immunology	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	phenylenediamines/pharmacology	0.0010656452709273	0.0025341438075405	0.074074074074074	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	TICAM1	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	TLR4	0.0010656452709273	0.0025341438075405	0.074074074074074	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	toll-like receptor 4/genetics	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	TRIM69	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adaptor proteins vesicular transport/genetics	ventricular function left/drug effects	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
adjuvants immunologic/chemistry	dextrans/chemistry	1.99840144432528e-15	7.52321282194456e-14	0.037037037037037	0.493907099155766	1	0
adjuvants immunologic/chemistry	ferric compounds/chemistry	2.36265096003052e-05	9.10457779400738e-05	0.111111111111111	0.493907099155766	1	0
adjuvants immunologic/chemistry	gels/chemistry	1.99840144432528e-15	7.52321282194456e-14	0.037037037037037	0.493907099155766	1	0
adjuvants immunologic/chemistry	gold/chemistry	1.99840144432528e-15	7.52321282194456e-14	0.037037037037037	0.493907099155766	1	0
adjuvants immunologic/chemistry	macrophages/cytology	4.55365168683386e-07	2.26479383692733e-06	0.074074074074074	0.493907099155766	1	0
adjuvants immunologic/chemistry	urinary bladder neoplasms/pathology	1.99840144432528e-15	7.52321282194456e-14	0.037037037037037	0.493907099155766	1	0
AIFM2	ATL1	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
AIFM2	autophagy/drug effects	3.2027324763817e-05	0.0001185545205579	0.074074074074074	0.493907099155766	1	0
AIFM2	cd8-positive t-lymphocytes/drug effects	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
AIFM2	endoplasmic reticulum/drug effects	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
AIFM2	neoplasms/drug therapy	4.67346426507032e-05	0.0001650211696482	0.074074074074074	0.493907099155766	1	0
AIFM2	S100A4	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
amino acid transport system y+/genetics	antineoplastic agents immunological/administration &amp; dosage	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
amino acid transport system y+/genetics	ATM	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0
amino acid transport system y+/genetics	cd8-positive t-lymphocytes/immunology	0.005235410449821	0.0098850689588827	0.111111111111111	0.493907099155766	1	0
