coenzyme a ligases/metabolism	oleic acid/metabolism	0.014705882352941178	32814895
coenzyme a ligases/metabolism	iron/metabolism	0.05882352941176471	32814895
actins/metabolism	hepatocytes/drug effects	0.014705882352941178	34811833
aniline compounds/chemistry	b7-h1 antigen/metabolism	0.014705882352941178	34985903
melanoma/blood	lymph/metabolism	0.014705882352941178	32814895
coenzyme a ligases/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	0.02941176470588235	32814895
actins/metabolism	ferroptosis/drug effects	0.39705882352941163	34811833
inflammation/drug therapy	cyclohexylamines/pharmacology	0.02941176470588235	30830879
aniline compounds/chemistry	immunogenic cell death/drug effects	0.014705882352941178	34985903
tumor suppressor protein p53/metabolism	PDCD1	0.24535078617607156	39321806
actins/metabolism	macrophages/drug effects	0.07352941176470588	34811833
immunologic memory	hyaluronic acid/chemistry	0.014705882352941178	34593794
coenzyme a ligases/metabolism	glutathione/metabolism	0.04411764705882353	32814895
aniline compounds/chemistry	metal-organic frameworks/chemistry	0.014705882352941178	34985903
melanoma/blood	coenzyme a ligases/metabolism	0.014705882352941178	32814895
immunologic memory	benzylidene compounds/pharmacology	0.014705882352941178	34593794
aniline compounds/chemistry	programmed cell death 1 receptor/metabolism	0.02941176470588235	34985903
tumor suppressor protein p53/metabolism	GPX4	0.41615452151009663	35778693
immunologic memory	cell line tumor/transplantation	0.02941176470588235	34593794
coenzyme a ligases/metabolism	neoplasm metastasis/drug therapy	0.014705882352941178	32814895
aniline compounds/chemistry	benzylidene compounds/chemistry	0.014705882352941178	34985903
macrophages/cytology	reactive oxygen species/metabolism	0.19666374012291488	33236624
phospholipid hydroperoxide glutathione peroxidase	iron/blood	0.014705882352941178	34396451
phospholipid hydroperoxide glutathione peroxidase	liver/pathology	0.014705882352941178	34396451
tumor suppressor protein p53/metabolism	XK	0.044117647058823525	35778693
aniline compounds/chemistry	phenol/chemistry	0.014705882352941178	34985903
macrophages/cytology	gold/chemistry	0.029411764705882353	33236624
actins/metabolism	cell line	0.04411764705882353	34811833
macrophages/cytology	cell line tumor	0.17822651448639157	33236624
macrophages/cytology	cell line tumor	0.17822651448639157	31509699
tumor suppressor protein p53/metabolism	ASAH2	0.044117647058823525	33547170
phospholipid hydroperoxide glutathione peroxidase	cell line tumor	0.4264705882352941	34396451
aniline compounds/chemistry	cd8-positive t-lymphocytes/cytology	0.02941176470588235	34985903
melanoma/blood	oxidative stress/drug effects	0.02941176470588235	32814895
tumor suppressor protein p53/metabolism	CD8A	0.3171841328118765	39321806
inflammation/drug therapy	phenylenediamines/pharmacology	0.02941176470588235	30830879
aniline compounds/chemistry	ferroptosis/drug effects	0.39705882352941163	34985903
actins/metabolism	SLC7A11	0.05882352941176471	34811833
inflammation/drug therapy	ventricular function left/drug effects	0.014705882352941178	30830879
actins/metabolism	FUT1	0.014705882352941178	34811833
tumor suppressor protein p53/metabolism	ASPG	0.044117647058823525	35778693
tumor suppressor protein p53/metabolism	NLRP1	0.044117647058823525	35778693
inflammation/drug therapy	neutrophils/immunology	0.02941176470588235	30830879
tumor suppressor protein p53/metabolism	RPL17-C18orf32	0.24535078617607156	39321806
macrophages/cytology	CHRM1	0.11501316944688324	33236624
actins/metabolism	GPX4	0.16176470588235295	34811833
coenzyme a ligases/metabolism	ferroptosis/drug effects	0.39705882352941163	32814895
tumor suppressor protein p53/metabolism	RPL17	0.24535078617607156	39321806
actins/metabolism	FN1	0.014705882352941178	34811833
immunologic memory	ferroptosis/drug effects	0.39705882352941163	34593794
actins/metabolism	ROS1	0.05882352941176471	34811833
aniline compounds/chemistry	cell line tumor	0.4264705882352941	34985903
immunologic memory	skin neoplasms/drug therapy	0.014705882352941178	34593794
aniline compounds/chemistry	exosomes/metabolism	0.014705882352941178	34985903
macrophages/cytology	ROS1	0.11501316944688324	31509699
actins/metabolism	MMRN1	0.014705882352941178	34811833
coenzyme a ligases/metabolism	cell survival	0.02941176470588235	32814895
inflammation/drug therapy	myocardium/immunology	0.014705882352941178	30830879
immunologic memory	tumor microenvironment/drug effects	0.11764705882352942	34593794
aniline compounds/chemistry	PDCD1	0.08823529411764705	34985903
immunologic memory	tumor escape/drug effects	0.014705882352941178	34593794
actins/metabolism	HIF1A	0.014705882352941178	34811833
