kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
porphyrins/pharmacology	apoptosis	1.340591167975358e-05	2.4117545523724554e-05	0.115901933426357	0.6084573436328657	1	1
porphyrins/pharmacology	esters	0.0	0.0	0.0171428571428598	0.6084573436328657	1	1
porphyrins/pharmacology	cell line tumor	0.0011064540325428	0.0016591805418634	0.0497508471198012	0.1066711817498276	3	1
porphyrins/pharmacology	iron	3.3833818080530875e-08	7.751147680508629e-08	0.0673937184999635	0.6084573436328657	1	1
porphyrins/pharmacology	bone neoplasms/drug therapy	0.0	0.0	0.0171428571428598	0.6084573436328657	1	1
porphyrins/pharmacology	ferric compounds	4.894973315572315e-13	1.6156823638687912e-12	0.0340886699507466	0.6084573436328657	1	1
porphyrins/pharmacology	tissue distribution	1.7335263712281446e-06	3.4070987671667785e-06	0.0837552322105103	0.6084573436328657	1	1
porphyrins/pharmacology	neoplasms/diagnostic imaging	5.368411271078344e-10	1.4519676391317411e-09	0.0673937184999635	0.6084573436328657	1	1
porphyrins/pharmacology	photosensitizing agents/pharmacology	4.141228915344186e-09	1.0560133734127677e-08	0.0196531791907552	0.284910593826126	2	1
porphyrins/pharmacology	ferroptosis	4.810598253079945e-09	1.224191392704198e-08	0.0130755431532818	0.1066711817498276	3	1
porphyrins/pharmacology	osteosarcoma/drug therapy	0.0	0.0	0.0171428571428598	0.6084573436328657	1	1
porphyrins/pharmacology	ferritins	0.0	0.0	0.0171428571428598	0.6084573436328657	1	1
porphyrins/pharmacology	photosensitizing agents/therapeutic use	4.0043065530070984e-09	1.0218842358135896e-08	0.0673937184999635	0.6084573436328657	1	1
porphyrins/pharmacology	SDHD	0.0	0.0	0.0171428571428598	0.6084573436328657	1	1
apoptosis	esters	2.4646951146678475e-14	9.218274883554625e-14	0.0400000000000063	0.6084573436328657	1	1
apoptosis	carcinoma hepatocellular/drug therapy	0.0070167051735511	0.0094759822040964	0.2200938252330988	0.6084573436328657	1	1
apoptosis	cell line tumor	0.0030729599322151	0.0043409924042442	0.0671417024272603	0.0086865126117781	5	1
apoptosis	sorafenib/pharmacology	2.435262594691068e-06	4.723753950497888e-06	0.0786206896551817	0.6084573436328657	1	1
apoptosis	doxorubicin	6.623325887744613e-09	1.6604228876637302e-08	0.0786206896551817	0.6084573436328657	1	1
apoptosis	pancreatic neoplasms/drug therapy	9.752624471148774e-05	0.000162625503631	0.0786206896551817	0.6084573436328657	1	1
apoptosis	hemin/pharmacology	8.251944805248712e-08	1.839623203053092e-07	0.0786206896551817	0.6084573436328657	1	1
apoptosis	mitochondria	1.969296947734733e-10	5.498219580354272e-10	0.0786206896551817	0.6084573436328657	1	1
apoptosis	glutathione	8.027141639499469e-06	1.4780582041255735e-05	0.1518826686938935	0.6084573436328657	1	1
apoptosis	bone neoplasms/drug therapy	2.4646951146678475e-14	9.218274883554625e-14	0.0400000000000063	0.6084573436328657	1	1
apoptosis	oxides	2.572418933421972e-08	5.909611063266692e-08	0.0786206896551817	0.6084573436328657	1	1
apoptosis	manganese compounds	0.0	0.0	0.0400000000000063	0.6084573436328657	1	1
apoptosis	coordination complexes/pharmacology	2.220446049250313e-16	9.866995513759769e-16	0.0400000000000063	0.6084573436328657	1	1
apoptosis	tissue distribution	0.0035510567254489	0.0049767839817629	0.1866009220222512	0.6084573436328657	1	1
