porphyrins/pharmacology	apoptosis	0.11590193342635702	35705143
porphyrins/pharmacology	esters	0.017142857142859805	35705143
fibroblasts/cytology	glutathione/metabolism	0.06758620689656614	35115492
drug resistance neoplasm/drug effects	ketoglutaric acids/metabolism	0.0895894909688116	28564604
porphyrins/pharmacology	cell line tumor	0.04975084711980129	34898184
porphyrins/pharmacology	cell line tumor	0.04975084711980129	35705143
porphyrins/pharmacology	cell line tumor	0.04975084711980129	36210735
drug resistance neoplasm/drug effects	rna messenger/genetics	0.13168939890090298	28564604
fibroblasts/cytology	iron/metabolism	0.18535303776686618	22113996
benzophenanthridines/pharmacology	cation transport proteins/genetics	0.005714285714286595	33878610
benzophenanthridines/pharmacology	cell survival/drug effects	0.05714285714286551	33878610
benzophenanthridines/pharmacology	diosgenin/analogs & derivatives	0.005714285714286595	33878610
zeolites/chemistry	glucose oxidase/chemistry	0.005714285714286595	31769461
pancreatic neoplasms/drug therapy	silicon dioxide/chemistry	0.02279146141215352	35077153
porphyrins/pharmacology	iron	0.06739371849996355	36210735
zeolites/chemistry	photosensitizing agents/pharmacology	0.0857142857142979	31769461
fibroblasts/cytology	arthritis rheumatoid/genetics	0.011428571428573191	35115492
benzophenanthridines/pharmacology	drug synergism	0.18857142857146192	33878610
porphyrins/pharmacology	bone neoplasms/drug therapy	0.017142857142859805	35705143
zeolites/chemistry	neoplasms/drug therapy	0.11428571428573772	31769461
fibroblasts/cytology	mitochondria/metabolism	0.05648604269295432	22113996
drug resistance neoplasm/drug effects	IDH1	0.045714285714292854	28564604
drug resistance neoplasm/drug effects	IDH2	0.045714285714292854	28564604
benzophenanthridines/pharmacology	ferroptosis/drug effects	0.4000000000000508	33878610
pancreatic neoplasms/drug therapy	reactive oxygen species/metabolism	0.2855172413793829	35077153
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	cell line tumor	0.37142857142863284	32957040
benzophenanthridines/pharmacology	antineoplastic agents/pharmacology	0.06285714285715768	33878610
porphyrins/pharmacology	tumor microenvironment	0.30671716165042473	34898184
zeolites/chemistry	metal-organic frameworks/pharmacology	0.011428571428572542	31769461
zeolites/chemistry	mcf-7 cells	0.034285714285719616	31769461
pancreatic neoplasms/drug therapy	FTH1	0.045320197044336596	35077153
pancreatic neoplasms/drug therapy	GPX4	0.2362561576355003	35077153
porphyrins/pharmacology	ferric compounds	0.0340886699507466	34898184
fibroblasts/cytology	cells cultured	0.000985221674877059	22113996
fibroblasts/cytology	cells cultured	0.000985221674877059	35115492
benzophenanthridines/pharmacology	iron/metabolism	0.09714285714287808	33878610
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	endoplasmic reticulum stress/drug effects	0.005714285714286595	32957040
porphyrins/pharmacology	tissue distribution	0.0837552322105103	34898184
pancreatic neoplasms/drug therapy	NFE2L2	0.10049261083746072	35077153
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	ferroptosis/drug effects	0.4000000000000508	32957040
fibroblasts/cytology	ketones/pharmacology	0.011428571428573191	35115492
benzophenanthridines/pharmacology	melanoma/drug therapy	0.01714285714286069	33878610
porphyrins/pharmacology	neoplasms/diagnostic imaging	0.06739371849996355	34898184
fibroblasts/cytology	reactive oxygen species/metabolism	0.2855172413793829	35115492
fibroblasts/cytology	synovial membrane/cytology	0.011428571428573191	35115492
porphyrins/pharmacology	photosensitizing agents/pharmacology	0.019653179190755297	34898184
porphyrins/pharmacology	photosensitizing agents/pharmacology	0.019653179190755297	35705143
fibroblasts/cytology	CASP3	0.034088669950750224	22113996
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	antineoplastic agents/pharmacology	0.06285714285715768	32957040
pancreatic neoplasms/drug therapy	mitochondrial membranes/drug effects	0.011428571428573191	22505651
fibroblasts/cytology	FXN	0.034088669950750224	22113996
pancreatic neoplasms/drug therapy	mitochondrial proteins/metabolism	0.02279146141215352	22505651
porphyrins/pharmacology	ferroptosis	0.013075543153281851	34898184
porphyrins/pharmacology	ferroptosis	0.013075543153281851	35705143
porphyrins/pharmacology	ferroptosis	0.013075543153281851	36210735
pancreatic neoplasms/drug therapy	recombinant fusion proteins/metabolism	0.011428571428573191	22505651
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	niacinamide/administration & dosage	0.005714285714286595	32957040
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	artesunate/administration & dosage	0.011428571428572542	32957040
fibroblasts/cytology	TNF	0.034088669950750224	35115492
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	apoptosis/drug effects	0.09142857142858636	32957040
fibroblasts/cytology	friedreich ataxia/mortality	0.011428571428573191	22113996
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	phenylurea compounds/administration & dosage	0.005714285714286595	32957040
porphyrins/pharmacology	osteosarcoma/drug therapy	0.017142857142859805	35705143
porphyrins/pharmacology	ferritins	0.017142857142859805	36210735
fibroblasts/cytology	longevity/physiology	0.011428571428573191	22113996
porphyrins/pharmacology	reactive oxygen species/metabolism	0.3970261112219542	36210735
benzophenanthridines/pharmacology	cyclohexylamines/pharmacology	0.011428571428572542	33878610
porphyrins/pharmacology	photosensitizing agents/therapeutic use	0.06739371849996355	36210735
fibroblasts/cytology	heart/physiology	0.011428571428573191	22113996
benzophenanthridines/pharmacology	rna small interfering	0.005714285714286595	33878610
benzophenanthridines/pharmacology	reactive oxygen species/metabolism	0.15428571428574603	33878610
benzophenanthridines/pharmacology	malondialdehyde/metabolism	0.011428571428572542	33878610
porphyrins/pharmacology	SDHD	0.017142857142859805	34898184
fibroblasts/cytology	caspase 3/metabolism	0.011428571428573191	22113996
fibroblasts/cytology	recombinant fusion proteins/physiology	0.011428571428573191	22113996
fibroblasts/cytology	gene products tat/physiology	0.011428571428573191	22113996
benzophenanthridines/pharmacology	TF	0.0457142857142905	33878610
pancreatic neoplasms/drug therapy	sulfonamides/pharmacology	0.011428571428573191	22505651
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	neuroendocrine tumors/drug therapy	0.005714285714286595	32957040
pancreatic neoplasms/drug therapy	proto-oncogene proteins c-bcl-2/antagonists & inhibitors	0.011428571428573191	22505651
fibroblasts/cytology	aconitate hydratase/metabolism	0.011428571428573191	22113996
cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	EIF2S1	0.011428571428572542	32957040
fibroblasts/cytology	iron-binding proteins/physiology	0.011428571428573191	22113996
pancreatic neoplasms/drug therapy	BCL2	0.011428571428573191	22505651
fibroblasts/cytology	integrases/metabolism	0.011428571428573191	22113996
fibroblasts/cytology	peptide fragments/genetics	0.011428571428573191	22113996
kidney	ferroptosis/drug effects	0.4000000000000508	34473493
cd4-positive t-lymphocytes	cd8-positive t-lymphocytes	0.005714285714286595	35855531
dna catalytic	catalase	0.005714285714286595	36109814
dna catalytic	iron	0.022857142857146424	36109814
kidney	tumor microenvironment	0.11428571428573772	34473493
dna catalytic	hypoxia-inducible factor 1 alpha subunit	0.005714285714286595	36109814
cd4-positive t-lymphocytes	colorectal neoplasms/drug therapy	0.022857142857146424	35855531
kidney	antineoplastic agents/chemistry	0.034285714285719616	34473493
dna catalytic	glutathione/metabolism	0.034285714285719616	36109814
cd4-positive t-lymphocytes	ferroptosis	0.24000000000003266	35855531
receptors transferrin/genetics	species specificity	0.005714285714286595	34699654
dna catalytic	hydrogen peroxide	0.005714285714286595	36109814
receptors transferrin/genetics	homozygote	0.005714285714286595	34699654
kidney	iron/chemistry	0.011428571428572542	34473493
dna catalytic	photosensitizing agents/chemistry	0.028571428571434222	36109814
kidney	hep g2 cells	0.04000000000000546	34473493
receptors transferrin/genetics	carcinoma renal cell/chemically induced	0.005714285714286595	34699654
gene expression/genetics	cell proliferation/genetics	0.02279146141215352	35173188
receptors transferrin/genetics	nitrilotriacetic acid/adverse effects	0.005714285714286595	34699654
biological transport	glutathione disulfide/deficiency	0.005714285714286595	35867762
gene expression/genetics	cell line tumor	0.6062397372743109	34791597
cd4-positive t-lymphocytes	ACSL4	0.028571428571434222	35855531
receptors transferrin/genetics	cyclin-dependent kinase inhibitor p15/genetics	0.005714285714286595	34699654
dna catalytic	oxygen	0.01714285714286069	36109814
gene expression/genetics	rna long noncoding/physiology	0.011428571428573191	35173188
receptors transferrin/genetics	oxidative stress	0.05714285714286551	34699654
dna catalytic	ferroptosis	0.24000000000003266	36109814
receptors transferrin/genetics	ferric compounds/adverse effects	0.005714285714286595	34699654
receptors transferrin/genetics	cationic amino acid transporter 1/genetics	0.005714285714286595	34699654
gene expression/genetics	endometrium/cytology	0.011428571428573191	35173188
cd4-positive t-lymphocytes	GPX4	0.1257142857142942	35855531
dna catalytic	hypoxia/drug therapy	0.01714285714286069	36109814
cd4-positive t-lymphocytes	IFNG	0.022857142857146424	35855531
kidney	reactive oxygen species/metabolism	0.15428571428574603	34473493
gene expression/genetics	brain neoplasms/genetics	0.011428571428573191	34791597
cd4-positive t-lymphocytes	NOX1	0.005714285714286595	35855531
kidney	CD274	0.04000000000000546	34473493
biological transport	carcinoma renal cell/drug therapy	0.011428571428572542	35867762
gene expression/genetics	micrornas/genetics	0.011428571428573191	35173188
biological transport	amino acid transport system y+/metabolism	0.011428571428572542	35867762
dna catalytic	hemin	0.005714285714286595	36109814
gene expression/genetics	cell movement/genetics	0.011428571428573191	35173188
receptors transferrin/genetics	gene regulatory networks	0.005714285714286595	34699654
gene expression/genetics	stromal cells/physiology	0.011428571428573191	35173188
gene expression/genetics	piperazines	0.011428571428573191	34791597
dna catalytic	HIF1A	0.005714285714286595	36109814
receptors transferrin/genetics	ferroptosis	0.24000000000003266	34699654
receptors transferrin/genetics	cyclin-dependent kinase inhibitor p16/genetics	0.005714285714286595	34699654
receptors transferrin/genetics	lipocalin-2/genetics	0.005714285714286595	34699654
biological transport	ferroptosis	0.24000000000003266	35867762
dna catalytic	NCL	0.005714285714286595	36109814
biological transport	cystine/metabolism	0.005714285714286595	35867762
gene expression/genetics	glioblastoma/genetics	0.011428571428573191	34791597
biological transport	gamma-glutamyltransferase/metabolism	0.005714285714286595	35867762
gene expression/genetics	endometriosis/genetics	0.011428571428573191	35173188
receptors transferrin/genetics	gene expression regulation neoplastic	0.04000000000000546	34699654
receptors transferrin/genetics	ferritins/genetics	0.005714285714286595	34699654
receptors transferrin/genetics	sequence deletion	0.005714285714286595	34699654
receptors transferrin/genetics	CDKN2A	0.011428571428572542	34699654
biological transport	GGT1	0.005714285714286595	35867762
receptors transferrin/genetics	LCN2	0.005714285714286595	34699654
gene expression/genetics	adamts9 protein/physiology	0.011428571428573191	35173188
gene expression/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	0.05648604269295432	35173188
receptors transferrin/genetics	SLC7A11	0.05714285714286551	34699654
gene expression/genetics	cells cultured	0.06758620689656614	35173188
receptors transferrin/genetics	TF	0.0457142857142905	34699654
biological transport	SLC7A11	0.05714285714286551	35867762
biological transport	SLC9A1	0.01714285714286069	35867762
gene expression/genetics	hsp27 heat-shock proteins/genetics	0.011428571428573191	34791597
gene expression/genetics	ferroptosis/genetics	0.0003940886699508289	35173188
gene expression/genetics	ferroptosis/genetics	0.0003940886699508289	34791597
gene expression/genetics	ADAMTS9-AS1	0.011428571428573191	35173188
gene expression/genetics	GPX4	0.2362561576355003	35173188
gene expression/genetics	HSPB1	0.011428571428573191	34791597
