kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
CBR1	FTH1	0.0005722347310298	0.0010320132658432	0.0338983050847457	0.643193521582541	1	0
CASP9	GCLM	7.92287602191522e-09	2.54168366391e-08	0.0169491525423728	0.643193521582541	1	0
CASP9	HMOX1	0.0010020122946788	0.0017314914581454	0.0423728813559322	0.643193521582541	1	0
CASP9	TCF7L2	8.881784197001249e-16	6.31838458277184e-15	0.0084745762711864	0.643193521582541	1	0
CASP9	CTNNB1	8.881784197001249e-16	6.31838458277184e-15	0.0084745762711864	0.643193521582541	1	0
CASP9	GCLC	2.34397594089941e-06	5.52063545674376e-06	0.0254237288135593	0.643193521582541	1	0
CDH1	GLS	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
CDH1	CDH2	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
CDH1	EGFR	0.0018869183339988	0.0031243469390338	0.0254237288135593	0.643193521582541	1	0
CDH1	FTH1	0.0055414834654826	0.0085024083524234	0.0338983050847457	0.643193521582541	1	0
CDH1	MMP9	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
CDH1	SLC40A1	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
CDH1	VIM	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
VIM	GLS	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
VIM	FTH1	0.0055414834654826	0.0085024083524234	0.0338983050847457	0.643193521582541	1	0
VIM	MMP9	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
VIM	SLC40A1	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
VIM	CDH2	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
VIM	EGFR	0.0018869183339988	0.0031243469390338	0.0254237288135593	0.643193521582541	1	0
GCLC	GCLM	1.86387572043145e-11	7.53748247772819e-11	0.0004345936549326	0.322337075728984	2	0
GCLC	HMOX1	1.68388788468477e-08	5.29734387480236e-08	3.74649702528136e-05	0.129984703461932	3	0
GCLC	TCF7L2	2.34397594089941e-06	5.52063545674376e-06	0.0254237288135593	0.643193521582541	1	0
GCLC	CTNNB1	2.34397594089941e-06	5.52063545674376e-06	0.0254237288135593	0.643193521582541	1	0
GALNT14	EGFR	0.0001190696848334	0.0002366340025258	0.0254237288135593	0.643193521582541	1	0
GALNT14	MTOR	1.4029182482389e-08	4.41629239255051e-08	0.0169491525423728	0.643193521582541	1	0
HMOX1	GCLM	3.86813655717244e-06	8.97164656977692e-06	0.0014486455164421	0.322337075728984	2	0
HMOX1	CTNNB1	0.0010020122946788	0.0017314914581454	0.0423728813559322	0.643193521582541	1	0
HMOX1	EGFR	0.0023056551968343	0.003779165077085	0.0042710066088207	0.322337075728984	2	0
HMOX1	TCF7L2	0.0010020122946788	0.0017314914581454	0.0423728813559322	0.643193521582541	1	0
GCLM	CTNNB1	7.92287602191522e-09	2.54168366391e-08	0.0169491525423728	0.643193521582541	1	0
GCLM	TCF7L2	7.92287602191522e-09	2.54168366391e-08	0.0169491525423728	0.643193521582541	1	0
GLS	CDH2	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
GLS	EGFR	0.0018869183339988	0.0031243469390338	0.0254237288135593	0.643193521582541	1	0
GLS	FTH1	0.0055414834654826	0.0085024083524234	0.0338983050847457	0.643193521582541	1	0
GLS	MMP9	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
GLS	SLC40A1	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
EGFR	MMP9	0.0018869183339988	0.0031243469390338	0.0254237288135593	0.643193521582541	1	0
EGFR	SLC40A1	0.0018869183339988	0.0031243469390338	0.0254237288135593	0.643193521582541	1	0
EGFR	MTOR	0.0038180553533372	0.0060133754805469	0.0504128639721861	0.643193521582541	1	0
EGFR	CDH2	0.0018869183339988	0.0031243469390338	0.0254237288135593	0.643193521582541	1	0
MMP9	FTH1	0.0055414834654826	0.0085024083524234	0.0338983050847457	0.643193521582541	1	0
MMP9	CDH2	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
MMP9	SLC40A1	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
CDH2	FTH1	0.0055414834654826	0.0085024083524234	0.0338983050847457	0.643193521582541	1	0
CDH2	SLC40A1	7.95087432337027e-07	1.94208574324728e-06	0.0084745762711864	0.643193521582541	1	0
FTH1	SLC40A1	0.0055414834654826	0.0085024083524234	0.0338983050847457	0.643193521582541	1	0
CTNNB1	TCF7L2	8.881784197001249e-16	6.31838458277184e-15	0.0084745762711864	0.643193521582541	1	0
