kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
FAM126A	IL6	0.0049036293627228	0.0073431491104543	0.1323529411764706	0.5011717509037003	1	1
FAM126A	PDCD1	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
FAM126A	RPL17	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
FAM126A	RPL17-C18orf32	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
FAM126A	FAP	0.0	0.0	0.0147058823529411	0.5011717509037003	1	1
FAM126A	VIM	0.0	0.0	0.0147058823529411	0.5011717509037003	1	1
IL6	JAK2	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
IL6	GGT1	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
IL6	HLF	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
IL6	SMAD3	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
IL6	STAT3	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
IL6	TGFB1	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
IL6	FAP	0.0049036293627228	0.0073431491104543	0.1323529411764706	0.5011717509037003	1	1
IL6	VIM	0.0049036293627228	0.0073431491104543	0.1323529411764706	0.5011717509037003	1	1
PDCD1	RPL17-C18orf32	0.0013676032024639	0.0030160070624681	0.0003418803418803	0.0511599499132576	3	0
PDCD1	VIM	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
PDCD1	RPL17	0.0013676032024639	0.0030160070624681	0.0003418803418803	0.0511599499132576	3	0
PDCD1	FAP	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
PDCD1	CD8A	0.0013497045721265	0.0022475215307693	0.0011629429978859	0.0131605085751639	4	1
RPL17	RPL17-C18orf32	0.0013676032024639	0.0030160070624681	0.0003418803418803	0.0511599499132576	3	0
RPL17	VIM	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
RPL17	CD8A	0.0013497045721265	0.0022475215307693	0.0011629429978859	0.0131605085751639	4	1
RPL17	FAP	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
RPL17-C18orf32	CD8A	0.0013497045721265	0.0022475215307693	0.0011629429978859	0.0131605085751639	4	1
RPL17-C18orf32	FAP	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
RPL17-C18orf32	VIM	0.0031479144449798	0.0048939485525315	0.088235294117647	0.5011717509037003	1	1
FAP	VIM	0.0	0.0	0.0147058823529411	0.5011717509037003	1	1
TF	TP53	0.0005854784028423	0.0014113776959625	0.111111111111111	0.491090027111315	1	0
TP53	ASPG	0.0015313968527381	0.0033542680309219	0.111111111111111	0.491090027111315	1	0
TP53	ASAH2	0.0022568714518765	0.0047668807068041	0.111111111111111	0.491090027111315	1	0
