kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
HLF	SMAD3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
HLF	IL6	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
HLF	GGT1	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
HLF	TGFB1	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
HLF	JAK2	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
HLF	STAT3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
GGT1	SMAD3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
GGT1	IL6	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
GGT1	JAK2	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
GGT1	STAT3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
GGT1	TGFB1	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
TGFB1	SMAD3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
TGFB1	IL6	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
TGFB1	JAK2	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
TGFB1	STAT3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
IL6	SMAD3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
IL6	JAK2	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
IL6	STAT3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
STAT3	SMAD3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
STAT3	JAK2	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
JAK2	SMAD3	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0
